5.76999 ; 4.7519 ; -0.112936 ; -1.51912
6.93442 ; 5.5647 ; 1.21747 ; 0.458904
6.45767 ; 5.27418 ; 0.473315 ; -0.140035
4.54205 ; 3.92522 ; -0.179743 ; -0.922617
5.35336 ; 5.3342 ; -0.341219 ; -0.953804
3.93199 ; 4.49586 ; -0.84775 ; -0.264581
5.64137 ; 5.42976 ; -0.402338 ; -0.385597
5.63673 ; 5.83924 ; -0.299204 ; 1.0057
6.65746 ; 5.30316 ; 1.59979 ; 0.348745
6.73545 ; 6.61888 ; 1.48232 ; 1.0634
6.709 ; 5.04531 ; 0.959615 ; -1.09368
6.05723 ; 5.46124 ; 0.973964 ; -0.645274
4.37631 ; 4.8854 ; -1.53308 ; -1.19583
4.67079 ; 4.90665 ; -1.36322 ; -0.0893603
6.30646 ; 4.88515 ; 1.1498 ; -0.640419
6.15445 ; 6.44847 ; 1.28198 ; 0.632005
4.66717 ; 4.60476 ; -0.633787 ; -1.21654
7.34506 ; 6.08921 ; 1.32563 ; 0.904444
5.40426 ; 5.19282 ; -0.297488 ; -0.48178
4.75944 ; 5.72576 ; -1.07086 ; -0.144848
6.65434 ; 6.8661 ; 0.583165 ; 0.628396
3.6914 ; 6.64456 ; -1.305 ; 1.37994
5.97597 ; 7.29563 ; 0.441231 ; 1.56461
6.12031 ; 5.58689 ; 1.33616 ; -0.373628
4.95525 ; 7.01175 ; -0.850819 ; 1.6077
6.53884 ; 5.57251 ; 1.29394 ; 0.578503
5.1798 ; 5.12644 ; -0.473688 ; 0.163124
5.06121 ; 5.34523 ; -1.08174 ; 0.0534902
3.65967 ; 3.90455 ; -1.24529 ; -1.11869
5.80413 ; 4.72743 ; 0.635417 ; -1.50187
6.90459 ; 5.59573 ; 1.3148 ; -0.236383
5.41208 ; 4.16682 ; -0.406672 ; -1.22806
6.75985 ; 6.35842 ; 1.54375 ; 0.888722
7.56944 ; 5.83036 ; 1.19297 ; 0.762987
4.34498 ; 4.76137 ; -1.81426 ; -1.24234
6.7561 ; 4.20728 ; 1.49207 ; -1.57067
4.96752 ; 4.40422 ; -0.815719 ; -1.57159
4.7626 ; 4.15363 ; -0.857989 ; -1.32238
4.57302 ; 7.21613 ; -1.34374 ; 1.43525
4.49773 ; 5.7957 ; -1.63742 ; 0.827784
5.50828 ; 5.87404 ; 0.247794 ; 0.917531
5.30212 ; 7.55545 ; -0.136928 ; 1.1037
5.95573 ; 5.51758 ; 1.02199 ; 0.504495
5.55309 ; 4.45396 ; 0.487525 ; -0.829148
3.97316 ; 5.25197 ; -0.918129 ; -0.666402
5.1845 ; 4.60105 ; -0.0938413 ; -0.511195
7.41352 ; 4.42308 ; 1.20686 ; -1.3379
4.59742 ; 5.29497 ; -0.396728 ; -0.0838449
4.40135 ; 4.977 ; -1.1847 ; -0.7122
7.16089 ; 4.29532 ; 1.28762 ; -0.6751
4.68023 ; 4.27444 ; -1.05939 ; -1.73983
6.98576 ; 3.89533 ; 1.21273 ; -1.38402
4.703 ; 4.17742 ; -0.519571 ; -1.19111
3.90509 ; 6.36204 ; -0.836741 ; 0.537899
5.191 ; 4.83919 ; -0.574229 ; -0.889599
4.34594 ; 5.33664 ; -0.938598 ; -0.834489
7.39492 ; 5.22393 ; 1.60577 ; 0.0119225
4.23186 ; 6.35672 ; -1.58008 ; 0.425639
7.25418 ; 4.64524 ; 1.63932 ; -0.626908
6.57 ; 6.75111 ; 1.63904 ; 1.80026
4.86287 ; 5.33252 ; -1.25471 ; 0.275591
4.71115 ; 4.28516 ; -0.228456 ; -0.741182
4.45823 ; 7.01068 ; -1.46653 ; 1.24078
6.59481 ; 5.09002 ; 1.59608 ; -0.202371
7.04263 ; 7.35268 ; 1.13735 ; 0.769465
4.97 ; 7.57414 ; -1.13005 ; 1.11252
6.89703 ; 4.58773 ; 1.65786 ; -1.46176
6.02573 ; 3.82725 ; 0.538934 ; -1.10135
4.57686 ; 4.05305 ; -1.60611 ; -1.75551
3.88996 ; 5.12958 ; -1.22169 ; -0.855476
6.56356 ; 5.04466 ; 1.68061 ; -0.246993
5.03593 ; 4.18751 ; -1.09559 ; -1.72201
6.60006 ; 4.02649 ; 1.32259 ; -1.63573
4.73837 ; 4.92303 ; -1.15762 ; -1.16695
4.07266 ; 5.80643 ; -1.16845 ; 0.334224
