8.12508 ; 5.25033 ; 0.734982 ; -5.27986
8.41792 ; 3.09866 ; 1.5404 ; 2.05265
8.44021 ; 3.40638 ; 1.59721 ; -0.941926
2.38196 ; 1.88207 ; 2.56375 ; 1.5817
6.50193 ; 7.92724 ; -2.03859 ; -2.64705
2.48099 ; 1.77839 ; 1.85913 ; 2.44929
8.5297 ; 6.79734 ; -0.299252 ; -0.282364
8.00321 ; 3.12742 ; -0.663618 ; 4.84017
7.58095 ; 2.1345 ; 3.25903 ; 1.0338
8.47963 ; 8.07149 ; 1.25199 ; 0.482745
8.42708 ; 5.87015 ; 1.74541 ; -3.96957
5.1406 ; 7.6057 ; 4.7162 ; -1.17687
3.34121 ; 3.78065 ; -2.76228 ; -3.80454
4.68247 ; 1.99738 ; -4.24208 ; -0.514121
6.84856 ; 3.01931 ; 3.97052 ; -2.76968
5.99958 ; 7.85022 ; 4.55383 ; 1.51495
2.91437 ; 3.16964 ; -1.66251 ; -3.1681
8.91317 ; 7.15697 ; 0.154314 ; 2.15689
7.02367 ; 5.59511 ; -0.590668 ; -1.84148
5.03671 ; 7.39946 ; -4.24607 ; 1.3089
8.87269 ; 8.28416 ; -1.3914 ; -1.79907
2.37011 ; 8.06437 ; 1.42874 ; -0.451776
8.31183 ; 8.09877 ; 0.989459 ; 0.444598
4.83449 ; 7.33271 ; 5.36526 ; 0.0109359
3.71081 ; 7.88785 ; -2.53424 ; 1.46572
7.54433 ; 2.92261 ; 3.3691 ; 2.19034
6.07941 ; 2.1019 ; -2.90017 ; -0.29286
7.38935 ; 3.28638 ; -4.55042 ; -0.199331
2.43086 ; 1.82999 ; 3.04513 ; 2.81568
5.41979 ; 4.79298 ; 3.25676 ; -5.0221
8.30924 ; 7.39382 ; 1.94873 ; 0.421955
7.2094 ; 2.42924 ; -1.31756 ; -2.01544
8.33798 ; 7.84125 ; 1.81908 ; 1.26401
8.9711 ; 5.39173 ; -0.193072 ; 3.55953
3.32528 ; 2.91887 ; -2.65885 ; -2.91014
8.6402 ; 2.08045 ; 0.652721 ; -0.632016
4.02899 ; 2.97891 ; -3.20001 ; -3.23779
3.1422 ; 2.1717 ; -1.76311 ; -1.34623
2.93894 ; 8.26638 ; -0.999378 ; -0.372501
3.94559 ; 4.75977 ; -3.71579 ; 3.91776
4.23284 ; 3.23501 ; 0.11922 ; 4.08877
3.78013 ; 8.33325 ; -0.717064 ; -0.458885
4.37527 ; 2.82223 ; 4.73063 ; 2.25008
3.18353 ; 2.55872 ; 0.822893 ; -2.07999
2.62212 ; 6.26551 ; -0.66529 ; -2.33326
3.44111 ; 2.30668 ; -1.43802 ; -1.56344
8.9865 ; 2.05551 ; -1.4636 ; 0.290034
2.88707 ; 3.28635 ; -1.47154 ; -0.940083
3.33329 ; 3.47977 ; -2.64067 ; -2.96784
8.84733 ; 1.78137 ; -1.44418 ; 2.05312
3.08704 ; 2.52125 ; -1.93876 ; -2.25774
8.90562 ; 1.83688 ; -1.66006 ; 1.57547
2.63318 ; 2.13559 ; -0.269756 ; -0.843148
2.42788 ; 8.13475 ; 1.25907 ; -0.934896
6.22357 ; 4.281 ; -2.88587 ; -4.00763
3.08705 ; 7.59551 ; -1.64565 ; -2.48936
8.67592 ; 2.188 ; 0.297808 ; 1.03502
3.05923 ; 8.20362 ; -1.53263 ; -0.0530753
8.74925 ; 1.85493 ; -0.249797 ; 0.904012
8.38091 ; 7.86169 ; 1.70662 ; 1.31731
5.98885 ; 2.52077 ; -5.16546 ; 0.623092
2.48605 ; 1.98679 ; 0.79253 ; 0.132329
2.93646 ; 8.24281 ; -1.07265 ; -0.243835
7.37629 ; 2.4391 ; 3.59096 ; -1.24472
8.84208 ; 8.28825 ; -2.62417 ; -3.74769
4.40728 ; 8.39931 ; -3.29322 ; -0.636299
8.56417 ; 2.54873 ; 1.30321 ; -1.98899
8.10892 ; 1.89469 ; 1.16623 ; -0.192893
3.16285 ; 2.06397 ; -1.95591 ; -1.06838
2.65177 ; 5.29606 ; -0.984943 ; -3.31808
7.23182 ; 2.39211 ; 3.79201 ; -1.33017
4.91209 ; 2.51202 ; -3.93742 ; -2.4766
8.62148 ; 2.01637 ; 0.601942 ; -0.402075
4.20567 ; 4.71579 ; -3.83734 ; -4.43154
2.80739 ; 6.53857 ; -1.49504 ; 2.18386
8.78723 ; 8.29915 ; -0.822466 ; -1.44485
8.83364 ; 2.64062 ; 0.335024 ; -2.01839
8.28091 ; 2.88619 ; 2.08595 ; -1.94528
7.70541 ; 2.16155 ; 0.182746 ; -1.23941
8.16195 ; 7.40627 ; -0.345231 ; 2.39794
8.87294 ; 4.65147 ; 0.408629 ; -3.53253
8.50983 ; 8.19437 ; 0.719444 ; -0.867519
3.06607 ; 7.66658 ; -1.81018 ; 0.902524
2.70455 ; 1.95936 ; -0.533929 ; -0.26086
8.78387 ; 7.82867 ; 0.290651 ; 0.648663
6.81271 ; 2.51548 ; 3.5013 ; -2.43272
8.13448 ; 8.09553 ; 2.18233 ; -0.178081
7.53833 ; 6.23075 ; 2.35849 ; 0.821679
7.9128 ; 6.08336 ; 2.84124 ; -3.8978
2.49649 ; 8.21678 ; 1.09343 ; -1.28956
2.97073 ; 8.34786 ; -1.09609 ; -0.8761
5.11683 ; 3.16551 ; -0.226231 ; -3.47697
8.10066 ; 2.73238 ; 0.432892 ; -1.7182
8.15703 ; 2.01168 ; -2.09655 ; -0.117866
4.99016 ; 2.05351 ; 4.06862 ; 1.43585
8.89531 ; 8.22344 ; -1.25241 ; -1.48898
3.83094 ; 5.97801 ; -3.57255 ; 4.15812
