5.09729 ; 7.20706 ; 2.77255 ; 0.992089
3.56187 ; 4.36296 ; 5.43889 ; -2.06198
3.89308 ; 5.41574 ; 4.70157 ; -1.49401
6.17811 ; 6.05065 ; -6.09612 ; -6.43254
6.32133 ; 5.59495 ; 0.970769 ; 3.57056
6.55639 ; 5.6073 ; -6.33044 ; -6.15084
5.39084 ; 5.08742 ; 3.40644 ; 1.65337
5.53793 ; 3.61184 ; 2.70399 ; -2.57968
3.217 ; 5.04442 ; 2.52023 ; -3.59992
3.73129 ; 3.45715 ; 5.31157 ; 5.66735
3.61597 ; 6.45414 ; 5.11487 ; 1.22423
3.99949 ; 5.16473 ; -1.09247 ; 3.00355
7.99713 ; 6.95539 ; -3.46476 ; -0.835664
7.82927 ; 6.16926 ; -0.571716 ; -4.72862
3.6222 ; 6.62498 ; 0.850829 ; -2.1068
3.73917 ; 3.24915 ; -0.298172 ; 4.702
7.43815 ; 7.10662 ; -4.32986 ; -2.14137
4.18931 ; 3.53342 ; 6.75942 ; 2.47522
6.02236 ; 5.74716 ; 1.23181 ; 0.566591
7.6333 ; 4.27308 ; -0.203005 ; 2.50976
4.70768 ; 4.19759 ; 6.19637 ; 6.2813
6.65748 ; 3.76092 ; -6.62878 ; 5.59858
4.57406 ; 3.37727 ; 3.40026 ; 6.22537
3.72396 ; 4.76623 ; -1.60543 ; 2.50892
7.24577 ; 3.05208 ; -2.11297 ; 5.44157
3.31119 ; 4.31463 ; 2.25619 ; -2.43784
6.70622 ; 5.80026 ; 0.577605 ; -3.98405
7.18081 ; 5.2372 ; 2.23861 ; -1.76176
6.12806 ; 5.58726 ; -6.31329 ; -6.33689
4.57132 ; 7.27658 ; -0.766171 ; 0.58732
3.47135 ; 4.69285 ; 4.98896 ; 2.37898
6.19984 ; 7.27258 ; 1.53014 ; -4.91787
3.53543 ; 3.35185 ; 4.8569 ; 4.54282
4.42026 ; 3.69052 ; 6.73357 ; -0.00701493
8.01436 ; 7.1131 ; -3.59555 ; -2.57911
3.92018 ; 6.8387 ; 5.87959 ; -6.02681
7.37046 ; 7.48209 ; -1.38123 ; -2.79329
7.33293 ; 7.06882 ; -3.5284 ; -5.74253
7.33483 ; 3.69757 ; -4.5477 ; 6.55141
8.11528 ; 3.59223 ; -1.78067 ; -0.941064
5.66747 ; 3.67004 ; -1.39519 ; -2.21999
6.13862 ; 3.8472 ; -1.84606 ; 6.55504
4.17811 ; 4.52447 ; -1.92775 ; -2.7145
5.49479 ; 7.07489 ; -2.58198 ; -4.03186
7.36535 ; 5.83858 ; -6.20693 ; 1.27347
6.55241 ; 6.77118 ; -2.33329 ; -4.46064
4.72554 ; 6.38661 ; 6.65523 ; -5.57248
7.38059 ; 5.40902 ; -4.62825 ; -1.60281
7.85766 ; 6.46953 ; -3.48742 ; -1.33733
4.62514 ; 5.79957 ; 6.44539 ; -6.35298
7.56242 ; 7.36459 ; -3.8702 ; -4.44171
4.74357 ; 6.04815 ; 6.46265 ; -6.53355
7.01783 ; 6.87897 ; -5.18056 ; -5.76934
6.73604 ; 4.05334 ; -6.50643 ; 5.39469
6.74496 ; 6.78897 ; 0.86817 ; -0.310766
7.68906 ; 5.69246 ; -4.45376 ; 2.91689
3.93706 ; 5.2347 ; 6.50372 ; -3.51609
